order_id,payment_sequential,payment_type,payment_installments,payment_value,origen,seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_sentiment,order_item_id,product_id,shipping_limit_date,price,freight_value,price_normalized,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,ï»¿product_category_name,product_category_name_english,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
28fca12474d528012be6d7def6e7bc20,,,,,olist_order_reviews_dataset,,,,,,,,,,884297c427d772352f91fcc4287deaa0,1.0,Totalmente ultrapassado,"A configuraÃ§Ã£o estava 3.4 ghz e me entregaram 3.1 driver antigos 2015, processador segunda geraÃ§Ã£o antigo e ultrapassado, lento e nÃ£o suporta o windows 10.",2018-07-19,2018-07-26 00:14:31,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eb50e50bc4f98118d7a1d60c0a17049,,,,,olist_order_reviews_dataset,,,,,,,,,,186c38ddda1bc68de0bb38dc28603b8e,1.0,NÃ£o recebi o produto,NÃ£o recebi o produto ,2018-04-28,2018-04-30 17:31:22,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e677b4bbd5d55506d4d8f1e5182dcb9,,,,,olist_order_reviews_dataset,,,,,,,,,,a163c2bb07914cd66030081de2399253,5.0,DESCONOCIDO,DESCONOCIDO,2017-05-14,2017-05-14 21:12:31,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd9eab44494104736e6edeb1bbce8e35,,,,,olist_order_reviews_dataset,,,,,,,,,,3486ca02f3556409805437e11b00e36a,4.0,DESCONOCIDO,DESCONOCIDO,2017-05-31,2017-06-01 03:29:29,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535ffdb181e70ff560cfced342c4f40,,,,,olist_order_reviews_dataset,,,,,,,,,,6e46fb41018820c8ba84d10ac630adf4,5.0,DESCONOCIDO,DESCONOCIDO,2017-03-22,2017-03-22 11:33:53,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
aff8085aa67afd7180c91552d939a4dd,,,,,olist_order_reviews_dataset,,,,,,,,,,e2d1947e82d9ed397e5b0d3d70631c81,1.0,DESCONOCIDO,Comprei dois pneus ( dianteiro e traseiro ) mas so recebi o traseiro.,2017-06-14,2017-06-15 03:10:41,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d971e980c1ac22c7eea39b173d48679,,,,,olist_order_reviews_dataset,,,,,,,,,,5b86e1ca912827bd7ad2816c0ab79aea,5.0,DESCONOCIDO,DESCONOCIDO,2018-08-21,2018-08-22 02:42:06,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
47120c8873cf3ca85fec9f20ec00a032,,,,,olist_order_reviews_dataset,,,,,,,,,,4d6f945a7c6e4418cfcfbd32e292b7ad,5.0,DESCONOCIDO,DESCONOCIDO,2017-06-27,2017-06-30 00:52:50,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8fb39acd1750678fd3d2be1d4166cf8,,,,,olist_order_reviews_dataset,,,,,,,,,,9447da36caa0bff79031f394fc1290f5,5.0,DESCONOCIDO,DESCONOCIDO,2017-10-24,2017-10-25 13:03:17,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6d6730512437da0a234e99ea7885212,,,,,olist_order_reviews_dataset,,,,,,,,,,7316fc4002647b36dd5612760682316c,1.0,DESCONOCIDO,loja ruim,2017-09-24,2017-09-25 21:22:25,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a5303d4c0d2c69405f74c3c005a5ea4,,,,,olist_order_reviews_dataset,,,,,,,,,,173a3726fb0b4e5a83412b1abc8ffa6e,1.0,DESCONOCIDO,"Comprei um kit, carrinho, bebÃª conforto e base para o bebÃª conforto, sÃ³ foram entregue o bebÃª conforto e a base, no status do meu pedido estÃ¡ como si a mercadoria, ""kit, tivesse sido entregue.",2018-01-11,2018-01-12 00:40:57,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
76b1653b8b73dfc5eee0a0cb25c88801,,,,,olist_order_reviews_dataset,,,,,,,,,,18cff2332d0679b2853a3fcb0f5e692f,3.0,DESCONOCIDO,e melhor uma colcha do que esse cobre leito,2017-11-02,2017-11-02 22:11:44,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd563e7a7841c760917e0cf6aee3740d,,,,,olist_order_reviews_dataset,,,,,,,,,,f6c6445cfbca2bd3ff01d00de03d728e,2.0,DESCONOCIDO, o produto nÃ£o era o que eu esperava,2018-04-06,2018-04-09 15:54:08,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
589795a183cebb8c0023a76a44447747,,,,,olist_order_reviews_dataset,,,,,,,,,,0d47031bf24af80628fdfa55bee2b6d1,4.0,DESCONOCIDO,Bom!,2017-06-09,2017-06-11 17:34:16,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
86245d8147b4d169e9e1587c6d4e7f45,,,,,olist_order_reviews_dataset,,,,,,,,,,3f249aa13f5481be8566f7ee5a17dced,5.0,DESCONOCIDO,DESCONOCIDO,2018-03-27,2018-03-28 01:03:41,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
c195f1fa107c4161ca71b557b72b01db,,,,,olist_order_reviews_dataset,,,,,,,,,,d5bdf79054ef2a1647206c2c89ef354d,5.0,DESCONOCIDO,DESCONOCIDO,2018-01-23,2018-01-23 22:07:04,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
9728bc6f814c53602137c0942b6e286d,,,,,olist_order_items_dataset,6560211a19b47992c3666cc44a7e94c0,,,,,,,,,,,,,,,,1.0,b6b76b074ed0d77d0f3443b12d8adb5e,2018-08-15 21:25:14,99.0,18.79,19.8,,,,,,,,,,,,,,,,,,,,,
2dd771050d8bf7ee324d78a5216a3b3f,,,,,olist_order_items_dataset,79ebd9a61bac3eaf882805ed4ecfa12a,,,,,,,,,,,,,,,,1.0,8c2ace0ccc2dc2fef3d1b481eebb592a,2018-02-22 02:47:48,119.9,18.09,23.98,,,,,,,,,,,,,,,,,,,,,
a6f96f5f41817cbffc01b1c756b58b8c,,,,,olist_order_items_dataset,44073f8b7e41514de3b7815dd0237f4f,,,,,,,,,,,,,,,,2.0,118c95783c21dc3d1896a9cb46a240ae,2017-10-17 04:35:25,29.9,18.89,5.9799999999999995,,,,,,,,,,,,,,,,,,,,,
853847abbd6dd9c640113b42c3f10cf5,,,,,olist_order_items_dataset,da8622b14eb17ae2831f4ac5b9dab84a,,,,,,,,,,,,,,,,1.0,b91a91c07533369ef426985f93170068,2018-05-17 13:57:03,219.9,19.62,43.980000000000004,,,,,,,,,,,,,,,,,,,,,
dd416a83ddfde887da5021bae60bb919,,,,,olist_order_items_dataset,897060da8b9a21f655304d50fd935913,,,,,,,,,,,,,,,,1.0,35bc6c77029697004675d3a2ce505916,2017-06-19 08:55:17,155.0,15.84,31.0,,,,,,,,,,,,,,,,,,,,,
a850819097762e4dd825ae3d911f5861,,,,,olist_order_items_dataset,8b321bb669392f5163d04c59e235e066,,,,,,,,,,,,,,,,1.0,ff29d8cb1cd0cd5ea37b80dac9939e1c,2018-07-25 09:18:51,25.9,18.23,5.18,,,,,,,,,,,,,,,,,,,,,
3731eefa80338e5d69ddd2128dd45fb2,,,,,olist_order_items_dataset,7142540dd4c91e2237acb7e911c4eba2,,,,,,,,,,,,,,,,1.0,577c6116dcce6a33261911b5225ac475,2018-07-30 09:17:33,429.9,38.36,85.97999999999999,,,,,,,,,,,,,,,,,,,,,
04f2e46bdb0ab9fb67a417100fb3ca71,,,,,olist_order_items_dataset,6c7d50c24b3ccd2fd83b44d8bb34e073,,,,,,,,,,,,,,,,1.0,55b04296824029ae20bbeb3b200e69d0,2017-10-17 05:14:47,37.5,17.6,7.5,,,,,,,,,,,,,,,,,,,,,
fc00f81a771664dd85e2ed1bf9e0db82,,,,,olist_order_items_dataset,669ae81880e08f269a64487cfb287169,,,,,,,,,,,,,,,,1.0,cb81df0e3ccece253557f2a07df4727e,2018-04-24 20:10:01,45.0,18.23,9.0,,,,,,,,,,,,,,,,,,,,,
eb752d7dd31fae34db80457d17e72ad0,,,,,olist_order_items_dataset,e333046ce6517bd8bb510291d44f0130,,,,,,,,,,,,,,,,1.0,076e36bd0e2aebb35184d08c8e0f032b,2018-06-14 04:30:13,33.0,17.26,6.6,,,,,,,,,,,,,,,,,,,,,
9f672a6ad991e6e232e91e479ab1d0ef,,,,,olist_order_items_dataset,955fee9216a65b617aa5c0531780ce60,,,,,,,,,,,,,,,,1.0,d5de9e83335830f4597d314e63845eb3,2018-06-06 13:58:03,480.0,38.59,96.0,,,,,,,,,,,,,,,,,,,,,
83e57ebcbcf567c776aeb9c96f9181f3,,,,,olist_order_items_dataset,dfa0c4c6229ab200a4a1336b4d7128ff,,,,,,,,,,,,,,,,1.0,8bff0b13faf092077c3bba691c07ff16,2018-08-13 17:24:52,189.0,16.55,37.8,,,,,,,,,,,,,,,,,,,,,
5b8c60dba179499a7eba13bcd9131415,,,,,olist_order_items_dataset,128639473a139ac0f3e5f5ade55873a5,,,,,,,,,,,,,,,,1.0,35ebf08a93899d44e756809e11b14754,2017-05-18 20:02:31,12.9,16.79,2.58,,,,,,,,,,,,,,,,,,,,,
ebdae6e0363106fc02c8417d1e95745a,,,,,olist_order_items_dataset,d91fb3b7d041e83b64a00a3edfb37e4f,,,,,,,,,,,,,,,,1.0,e5b97eb572e156e4ca5ae8c384f7106a,2018-08-17 17:25:29,17.19,22.06,3.438,,,,,,,,,,,,,,,,,,,,,
6e468efb1a072c6e6824d7918f2eb206,,,,,olist_order_items_dataset,2528513dd95219a6013d4d05176e391a,,,,,,,,,,,,,,,,1.0,4d4321549f8f978a19a4d17588b1e770,2018-07-30 09:17:29,249.0,17.04,49.8,,,,,,,,,,,,,,,,,,,,,
949090648eb1ba086b3bb1abb642966c,,,,,olist_order_items_dataset,6560211a19b47992c3666cc44a7e94c0,,,,,,,,,,,,,,,,1.0,3264eb8097906cea4af2f4a56e2447ed,2018-04-20 19:51:43,38.0,7.39,7.6,,,,,,,,,,,,,,,,,,,,,
6b901164a6a34cde6b892a1a3c549294,,,,,olist_order_items_dataset,b372ee768ed69e46ca8cdbd267aa7a38,,,,,,,,,,,,,,,,1.0,fb5192388e7614dee676e3fcafbd12ee,2018-01-03 11:13:25,35.0,25.63,7.0,,,,,,,,,,,,,,,,,,,,,
1384e3bb7bc8ba5a462fa5845a062927,,,,,olist_order_items_dataset,59cd88080b93f3c18508673122d26169,,,,,,,,,,,,,,,,2.0,5066fb9bf2b3db42c59f2f7732387249,2017-08-11 07:25:07,27.89,9.27,5.578,,,,,,,,,,,,,,,,,,,,,
83b8d224a811027e71f40747004831bd,,,,,olist_order_items_dataset,8f2ce03f928b567e3d56181ae20ae952,,,,,,,,,,,,,,,,1.0,c7a94c6dde9d81dc864941084dbdfe45,2018-07-02 10:57:37,85.9,11.62,17.18,,,,,,,,,,,,,,,,,,,,,
2027c60e9786b0dbc84f5849a80976d8,,,,,olist_order_items_dataset,903037660cf848a717166eb7a06d616e,,,,,,,,,,,,,,,,1.0,fbb72ae209733219a1a5019715b15472,2018-08-22 03:30:39,99.99,11.72,19.997999999999998,,,,,,,,,,,,,,,,,,,,,
e2ba84b9fda1f36c6b2ae25097ef72e0,,,,,olist_order_items_dataset,7a67c85e85bb2ce8582c35f2203ad736,,,,,,,,,,,,,,,,1.0,ee406bf28024d97771c4b1e8b7e8e219,2018-03-05 15:31:10,144.99,29.41,28.998,,,,,,,,,,,,,,,,,,,,,
2dea508202fbd39c677502defdef2d21,,,,,olist_order_items_dataset,850f4f8af5ea87287ac68de36e29107f,,,,,,,,,,,,,,,,1.0,7f98b8ee9f858f69f6e73715c3fe8ed2,2017-07-27 20:35:18,499.9,14.7,99.97999999999999,,,,,,,,,,,,,,,,,,,,,
4258b5bedf2331953c0b974849dd7b24,,,,,olist_order_items_dataset,8bd0f31cf0a614c658f6763bd02dea69,,,,,,,,,,,,,,,,1.0,9df634af5c467f3b07f3d92f7765aa64,2017-10-24 03:07:39,82.0,16.82,16.4,,,,,,,,,,,,,,,,,,,,,
a7684eee10105bc8c5a8e3f2f05f5253,,,,,olist_order_items_dataset,9e6229250fedbe05838fef417b74e7fb,,,,,,,,,,,,,,,,1.0,7650dd3b2dc10798a8cbccc78d9e6e3b,2018-06-26 18:18:52,149.9,27.35,29.98,,,,,,,,,,,,,,,,,,,,,
7b419fad2990895cf43c738f8e7d2d55,,,,,olist_order_items_dataset,dbb9b48c841a0e39e21f98e1a6b2ec3e,,,,,,,,,,,,,,,,1.0,eac611ce220f095680e35c1c1124bcb3,2017-04-11 02:45:11,82.9,3.08,16.580000000000002,,,,,,,,,,,,,,,,,,,,,
7008991f32a3ce17589bd3c3a9453b36,,,,,olist_order_items_dataset,c9c7905cffc4ef9ff9f113554423e671,,,,,,,,,,,,,,,,1.0,ed77034b92386a1a8cfd3c648d715dde,2018-04-09 05:28:03,14.99,7.39,2.998,,,,,,,,,,,,,,,,,,,,,
dbea19894046e3141b3de68811a7c958,,,,,olist_order_items_dataset,7c67e1448b00f6e969d365cea6b010ab,,,,,,,,,,,,,,,,2.0,3eef0cb94ba82de806bb30ab743c7655,2018-05-02 07:55:12,79.99,56.81,15.998,,,,,,,,,,,,,,,,,,,,,
9d4837e9f15d4e57e4783e22786cb407,,,,,olist_order_items_dataset,f457c46070d02cadd8a68551231220dd,,,,,,,,,,,,,,,,5.0,36f60d45225e60c7da4558b070ce4b60,2018-02-12 18:54:55,89.9,10.16,17.98,,,,,,,,,,,,,,,,,,,,,
05d27719c66597da0628a53f6009ed67,,,,,olist_order_items_dataset,cca3071e3e9bb7d12640c9fbe2301306,,,,,,,,,,,,,,,,1.0,386486367c1f9d4f587a8864ccb6902b,2017-11-08 19:15:21,113.57,13.81,22.714,,,,,,,,,,,,,,,,,,,,,
1e0aee4255436f5ae16342f9ffa9f723,,,,,olist_order_items_dataset,334cab711dee080b079fa5779b584783,,,,,,,,,,,,,,,,1.0,83e2059df06602e05d9bc1abf28166ac,2018-07-04 22:49:49,49.0,9.09,9.8,,,,,,,,,,,,,,,,,,,,,
a041155864e5141116458291313b35c2,,,,,olist_order_items_dataset,5b179e9e8cc7ab6fd113a46ca584da81,,,,,,,,,,,,,,,,1.0,29bedbfbe73ea473396306b4f0c010ec,2016-10-10 15:56:28,89.9,27.96,17.98,,,,,,,,,,,,,,,,,,,,,
513ce85c6d6f14edd0689eac71b60ec9,,,,,olist_order_items_dataset,5656537e588803a555b8eb41f07a944b,,,,,,,,,,,,,,,,1.0,ca4e831ef4aa332fb22de74fd2580285,2018-01-22 19:51:20,129.89,34.71,25.977999999999998,,,,,,,,,,,,,,,,,,,,,
ce002f713509a834a878215db407ac2a,,,,,olist_order_items_dataset,9d4db00d65d7760644ac0c14edb5fd86,,,,,,,,,,,,,,,,1.0,9c5eb07abad39517f560d32066739b5d,2018-01-18 17:51:23,86.9,15.36,17.380000000000003,,,,,,,,,,,,,,,,,,,,,
b7d89d2142296a99fd213f11c9f371c1,,,,,olist_order_items_dataset,95ec4458365c4d11f452ccf538377619,,,,,,,,,,,,,,,,1.0,203086d8efe5991e11ed8f673bd18d64,2018-06-15 05:16:45,49.9,19.32,9.98,,,,,,,,,,,,,,,,,,,,,
284d9d5dfbec3d66bf57c38628892577,,,,,olist_order_items_dataset,77530e9772f57a62c906e1c21538ab82,,,,,,,,,,,,,,,,1.0,257726ef77c81150339893567c4de6cd,2018-04-05 03:15:25,49.0,18.23,9.8,,,,,,,,,,,,,,,,,,,,,
68fb895df51e234a55fbf5c30c873fd2,,,,,olist_order_items_dataset,adbc26658d6c7b4b6219f9d934598091,,,,,,,,,,,,,,,,1.0,b60704f84087891432bf27f3dd5fd003,2018-04-25 12:14:13,109.9,18.35,21.98,,,,,,,,,,,,,,,,,,,,,
0dad7d1ff2920dfb357bfda892dca601,,,,,olist_order_items_dataset,391fc6631aebcf3004804e51b40bcf1e,,,,,,,,,,,,,,,,1.0,805967bd91579942b3caac4ebcc39a54,2017-08-30 01:10:16,49.95,11.85,9.99,,,,,,,,,,,,,,,,,,,,,
d16e915397932f8b3510f595170d1d6b,,,,,olist_order_items_dataset,d673a59aac7a70d8b01e6902bf090a11,,,,,,,,,,,,,,,,1.0,dd4c3b4ab7e001aaf385ea2e68952030,2018-05-15 02:54:17,29.99,18.23,5.997999999999999,,,,,,,,,,,,,,,,,,,,,
fdd5c1089ba5eeffbe95fd36269b6d5e,,,,,olist_order_items_dataset,a6fe7de3d16f6149ffe280349a8535a0,,,,,,,,,,,,,,,,1.0,ce149636a055d9eded4cde55da9ebd3b,2018-02-26 16:08:19,59.9,16.86,11.98,,,,,,,,,,,,,,,,,,,,,
ab3a0535e202529923e53dfdadf8042e,,,,,olist_order_items_dataset,2a84855fd20af891be03bc5924d2b453,,,,,,,,,,,,,,,,1.0,bdcf6a834e8faa30dac3886c7a58e92e,2018-05-03 10:50:01,35.9,11.62,7.18,,,,,,,,,,,,,,,,,,,,,
d234f846aac643047caabb1171030524,,,,,olist_order_items_dataset,955fee9216a65b617aa5c0531780ce60,,,,,,,,,,,,,,,,1.0,6c8b2975a4a05d1f36948b20753b29ca,2018-07-20 02:50:14,50.0,14.66,10.0,,,,,,,,,,,,,,,,,,,,,
06b8cdbbc86d64ea69af76036c523827,,,,,olist_order_items_dataset,9674754b5a0cb32b638cec001178f799,,,,,,,,,,,,,,,,5.0,d2bea3c01e172037caa99b2d138f39d0,2018-07-25 05:20:06,22.9,7.42,4.58,,,,,,,,,,,,,,,,,,,,,
be291a47551443642d4de4c9c165886e,,,,,olist_order_items_dataset,a2e874074c877c5a05abae80ad6e488f,,,,,,,,,,,,,,,,1.0,d8f2a339e6fa69ebf411e198b618e979,2018-03-29 15:30:46,579.8,26.13,115.96,,,,,,,,,,,,,,,,,,,,,
d9248ece96bedf878b5e570f2a838c79,,,,,olist_order_items_dataset,bbad7e518d7af88a0897397ffdca1979,,,,,,,,,,,,,,,,1.0,0cf41187284d7f099adc8415a743ebbd,2017-10-19 09:35:15,35.9,9.34,7.18,,,,,,,,,,,,,,,,,,,,,
7b186487147f406839316cb0a719d4b1,,,,,olist_order_items_dataset,39a5005f2605cbdb4f9ac14485cabfd1,,,,,,,,,,,,,,,,5.0,b5c4b2c6b8c342b7740e46797bec3ef1,2018-08-09 06:15:13,42.01,19.48,8.402,,,,,,,,,,,,,,,,,,,,,
0bcb782ba7956aa53f7f565159107488,,,,,olist_order_items_dataset,37515688008a7a40ac93e3b2e4ab203f,,,,,,,,,,,,,,,,1.0,6c3effec7c8ddba466d4f03f982c7aa3,2017-10-19 06:07:17,19.9,11.85,3.9799999999999995,,,,,,,,,,,,,,,,,,,,,
3a61b3fbedc733000b0529431170ddf8,,,,,olist_order_items_dataset,8f2ce03f928b567e3d56181ae20ae952,,,,,,,,,,,,,,,,1.0,ea4d2100b24a14263ce28be19889f035,2017-09-22 16:35:42,99.9,20.19,19.98,,,,,,,,,,,,,,,,,,,,,
cfa1591318ed6c901b0c80debfd4b811,,,,,olist_order_items_dataset,f5a590cf36251cf1162ea35bef76fe84,,,,,,,,,,,,,,,,1.0,1649163ed6805e0d648900a0b2c0fe4d,2018-03-26 15:17:41,315.0,15.11,63.0,,,,,,,,,,,,,,,,,,,,,
01bc343311e5b8090b64d6ab287a5cf0,,,,,olist_order_items_dataset,b2479f944e1b90cf8a5de1bbfde284d6,,,,,,,,,,,,,,,,1.0,c8c969c3a6423f48df9fde8a13e6770b,2018-02-28 14:50:40,21.99,15.1,4.398,,,,,,,,,,,,,,,,,,,,,
09744659d8e64274cf91bb288d9c3aec,,,,,olist_order_items_dataset,ccc4bbb5f32a6ab2b7066a4130f114e3,,,,,,,,,,,,,,,,1.0,6cdd53843498f92890544667809f1595,2018-07-19 12:50:19,364.0,64.8,72.8,,,,,,,,,,,,,,,,,,,,,
270f00466aae4f41f010eaba2da31425,,,,,olist_order_items_dataset,da8622b14eb17ae2831f4ac5b9dab84a,,,,,,,,,,,,,,,,1.0,bb48c8fda6bcf73c9a0178fd1a1a366d,2018-01-04 19:35:23,44.9,15.1,8.98,,,,,,,,,,,,,,,,,,,,,
91e725244b1ed72249f35430530e8bcb,,,,,olist_order_items_dataset,8160255418d5aaa7dbdc9f4c64ebda44,,,,,,,,,,,,,,,,1.0,ac44def10e24998cdee20a208d691127,2018-06-29 15:32:04,89.9,23.43,17.98,,,,,,,,,,,,,,,,,,,,,
ff2af1986f4b629f951d340d0a0f755d,,,,,olist_order_items_dataset,44073f8b7e41514de3b7815dd0237f4f,,,,,,,,,,,,,,,,1.0,c0eb3c049747e427282803363d9d7067,2017-10-20 00:35:20,155.44,26.37,31.088,,,,,,,,,,,,,,,,,,,,,
f1bc4367547388bec3e4ecf266defc71,,,,,olist_order_items_dataset,1f50f920176fa81dab994f9023523100,,,,,,,,,,,,,,,,1.0,422879e10f46682990de24d770e7f83d,2018-03-21 03:10:49,53.9,22.96,10.78,,,,,,,,,,,,,,,,,,,,,
32eb0f90dda75dfccbc4db176c3e3cc1,,,,,olist_order_items_dataset,640e21a7d01df7614a3b4923e990d40c,,,,,,,,,,,,,,,,1.0,013ee64977aaa6b2b25475095162e0e9,2018-05-28 02:15:36,69.99,14.58,13.998,,,,,,,,,,,,,,,,,,,,,
c1f89369bd3cbb73632fdaa0ccaea081,,,,,olist_order_items_dataset,955fee9216a65b617aa5c0531780ce60,,,,,,,,,,,,,,,,1.0,4724ffa427f315c485e39b02e21859b2,2018-04-06 19:07:58,12.0,7.39,2.4,,,,,,,,,,,,,,,,,,,,,
850345daa354cff7702dd1d0a4168b46,,,,,olist_order_items_dataset,9616352088dcf83a7c06637f4ebf1c80,,,,,,,,,,,,,,,,1.0,6a1a04054158fe995e1688d8f79605b2,2017-10-05 22:56:09,59.9,13.44,11.98,,,,,,,,,,,,,,,,,,,,,
47671bc4075810e810298f7e525e0091,,,,,olist_order_items_dataset,5343d0649eca2a983820bfe93fc4d17e,,,,,,,,,,,,,,,,1.0,8f0dd49f703d5aae900050bc55ea913e,2018-03-22 03:30:54,110.0,11.39,22.0,,,,,,,,,,,,,,,,,,,,,
d55ece0f3afa9b57b5a78038efddbbbc,,,,,olist_order_items_dataset,f181738b150df1f37cb0bd72e705b193,,,,,,,,,,,,,,,,1.0,0e2d52789a024cfd6f9204778320a8e5,2017-05-31 02:50:18,219.0,17.58,43.8,,,,,,,,,,,,,,,,,,,,,
64f30c3979fdd4ceb17f8c398d2806f9,,,,,olist_order_items_dataset,e62b2d6ac10570a035a30bafcf01d263,,,,,,,,,,,,,,,,2.0,0aa889132d2e6b79778488c79d025d99,2018-01-25 13:12:58,52.0,9.91,10.4,,,,,,,,,,,,,,,,,,,,,
037f6ef7fcfd0d80ea84dbe396972f6d,,,,,olist_order_items_dataset,6560211a19b47992c3666cc44a7e94c0,,,,,,,,,,,,,,,,1.0,d8f254be723da6488610b42935533b05,2018-04-30 20:10:14,69.0,7.39,13.8,,,,,,,,,,,,,,,,,,,,,
2656fd6fdbfe33c6421cb390eef1a73b,,,,,olist_order_items_dataset,44073f8b7e41514de3b7815dd0237f4f,,,,,,,,,,,,,,,,1.0,ca38c039b717207dec906f4fa9a21db7,2017-09-07 22:35:22,187.0,18.88,37.4,,,,,,,,,,,,,,,,,,,,,
29dba01f92da927e611d340bc135f679,,,,,olist_order_items_dataset,53243585a1d6dc2643021fd1853d8905,,,,,,,,,,,,,,,,1.0,caaa713799b547352795c831a14f1c3c,2018-04-25 08:12:45,849.99,34.21,169.998,,,,,,,,,,,,,,,,,,,,,
5abb6c1ea24afdc6e26076bfaa7539cb,,,,,olist_order_items_dataset,d3f39f05462b79a4562d35893a28f159,,,,,,,,,,,,,,,,1.0,a334304f952399f2161225628a9d2891,2018-02-22 08:50:22,78.0,12.05,15.6,,,,,,,,,,,,,,,,,,,,,
66fda4a54fb43b9ec8ef4e032eaa7e54,,,,,olist_order_items_dataset,440dd6ab244315c632130ecfb63827b1,,,,,,,,,,,,,,,,1.0,71137504070dc94a0e1d04089985f3e2,2018-02-22 06:55:58,114.9,33.25,22.98,,,,,,,,,,,,,,,,,,,,,
526adb0ce5a810e18af0b00b46011957,,,,,olist_order_items_dataset,bbf9ad41dca6603e614efcdad7aab8c4,,,,,,,,,,,,,,,,1.0,06abf4be826ed1d548e8a22a3d75d912,2017-02-18 14:34:43,599.0,38.12,119.8,,,,,,,,,,,,,,,,,,,,,
a1abe44712c1781003be14dfbafdc284,,,,,olist_order_items_dataset,83deb69e889cf80f82be1dc6d5f2d486,,,,,,,,,,,,,,,,1.0,2d72cf7f8c3240028550efb165045073,2017-07-23 22:30:24,53.6,25.66,10.72,,,,,,,,,,,,,,,,,,,,,
9d861ac27142c9f86a4787f50247f486,,,,,olist_order_items_dataset,fa1c13f2614d7b5c4749cbc52fecda94,,,,,,,,,,,,,,,,1.0,965ed8ce606fae58ee076e77023d9a0b,2017-07-26 17:45:18,259.9,18.26,51.98,,,,,,,,,,,,,,,,,,,,,
64dd971db884055dffb6e94214b130ba,,,,,olist_order_items_dataset,06a2c3af7b3aee5d69171b0e14f0ee87,,,,,,,,,,,,,,,,1.0,19c91ef95d509ea33eda93495c4d3481,2018-06-20 19:01:56,122.99,25.21,24.598,,,,,,,,,,,,,,,,,,,,,
97ea8a6df3851db9452426e8aace15eb,,,,,olist_order_items_dataset,95e03ca3d4146e4011985981aeb959b9,,,,,,,,,,,,,,,,1.0,08401f48b67a852d06105725c3013eff,2018-02-14 19:15:29,25.0,16.79,5.0,,,,,,,,,,,,,,,,,,,,,
ac17381858c4d8a612eb5a12659134af,,,,,olist_order_items_dataset,a72c2f59332659e361d647515c698798,,,,,,,,,,,,,,,,1.0,8802c7b83ddf545be6b7846f575d2fc5,2018-07-24 02:35:13,117.9,39.34,23.580000000000002,,,,,,,,,,,,,,,,,,,,,
d5cce452fb90a159a0b02988567a37bc,,,,,olist_order_items_dataset,594f9aaa48e5bf431f011ddc5669b0d5,,,,,,,,,,,,,,,,1.0,e31c5933157c3e4134a0f536f7bcc14e,2018-08-29 23:44:02,49.9,9.48,9.98,,,,,,,,,,,,,,,,,,,,,
012f29911fcd2f1209d937741a6bbc6f,,,,,olist_order_items_dataset,d66c305afaec317ebee552073a674429,,,,,,,,,,,,,,,,1.0,8c0bd0d6526379599b74a3a006d4c124,2017-05-22 15:50:13,27.99,14.08,5.598,,,,,,,,,,,,,,,,,,,,,
2f681bf259c677a86392c8e96bb1c8bb,,,,,olist_order_items_dataset,4a3ca9315b744ce9f8e9374361493884,,,,,,,,,,,,,,,,1.0,ea3be87c5c6c69043c9eb7836199c200,2018-04-18 11:11:33,59.9,12.86,11.98,,,,,,,,,,,,,,,,,,,,,
67124ddb9431dc57aca8f687a178167d,,,,,olist_order_items_dataset,3d871de0142ce09b7081e2b9d1733cb1,,,,,,,,,,,,,,,,1.0,f09b7fd613031e630e7b5cf9911c0318,2018-01-19 16:51:13,89.0,13.64,17.8,,,,,,,,,,,,,,,,,,,,,
314309621e99dff004e43be09afbbb3c,,,,,olist_order_items_dataset,60562ab00b8054280520d390c8c0045c,,,,,,,,,,,,,,,,1.0,378fed7e555fa94c149f571bba1d71b0,2017-12-27 10:12:21,165.0,15.91,33.0,,,,,,,,,,,,,,,,,,,,,
